MovieId,Actor
2968,Shelley Duvall
2968,Katherine Helmond
2968,David Warner
2968,Ian Holm
2968,John Cleese
2968,Craig Warnock
2968,Mike Edmonds
2968,Peter Vaughan
2968,Kenny Baker
2968,Jack Purvis
2970,Klaus Kinski
2970,José Lewgoy
2971,Leland Palmer
2971,Roy Scheider
2971,Jessica Lange
2971,Ann Reinking
2973,Joanna Gleason
2973,Claire Bloom
2973,Martin Landau
2973,Caroline Aaron
2973,Sam Waterston
2973,Woody Allen
2973,Jerry Orbach
2976,Ving Rhames
2976,Tom Sizemore
2976,John Goodman
2976,Nicolas Cage
2977,Richard Schiff
2977,John Beasley
2977,Melanie Griffith
2977,Cathy Moriarty
2977,Meat Loaf
2977,Sandra Seacat
2978,Oliver Platt
2978,Matthew Perry
2978,Dylan McDermott
2978,Neve Campbell
2978,Dylan McDermott
2978,Neve Campbell
2978,Matthew Perry
2978,Oliver Platt
2982,Jenny Seagrove
2982,Carey Lowell
2982,Dwier Brown
2983,Guy Doleman
2983,Michael Caine
2983,Nigel Green
2983,Sue Lloyd
2984,Steve McQueen
2985,Peter Weller
2985,Kurtwood Smith
2985,Nancy Allen
2985,Miguel Ferrer
2985,Ronny Cox
2985,Dan O'Herlihy
2986,Gabriel Damon
2986,Peter Weller
2986,Belinda Bauer
2986,Nancy Allen
2986,Dan O'Herlihy
2987,Charles Fleischer
2987,Joanna Cassidy
2987,Bob Hoskins
2987,Stubby Kaye
2987,Christopher Lloyd
2988,Pamela Reed
2988,Jason Robards
2988,Paul Le Mat
2989,Carole Bouquet
2989,Julian Glover
2989,Chaim Topol
2989,Roger Moore
2990,Robert Davi
2990,Benicio del Toro
2990,Timothy Dalton
2990,Carey Lowell
2990,Talisa Soto
2990,Anthony Zerbe
2991,Roger Moore
2991,Jane Seymour
2991,Yaphet Kotto
2992,Donal McCann
2992,Niall Tóibín
2992,Cora Venus Lunny
2992,David Dukes
2993,Claudine Auger
2993,Rik Van Nutter
2993,Luciana Paluzzi
2993,Adolfo Celi
2993,Sean Connery
2994,Benicio del Toro
2994,Bruce Willis
2994,Jessica Alba
2994,Elijah Wood
2994,Brittany Murphy
2994,Jessica Alba
2994,Bruce Willis
2994,Benicio del Toro
2994,Elijah Wood
2994,Brittany Murphy
2996,Jay O. Sanders
2996,Kieran Culkin
2996,Aidan Quinn
2996,Gloria Estefan
2996,Angela Bassett
2996,Meryl Streep
2996,Jane Leeves
2997,John Malkovich
2997,Cameron Diaz
2997,Mary Kay Place
2997,Catherine Keener
2997,Orson Bean
2997,John Cusack
3001,Craig Bierko
3001,Donal Lardner Ward
3001,Will Ferrell
3003,Lionel Abelanski
3003,Rufus
3005,Michael Rooker
3005,Queen Latifah
3005,Ed O'Neill
3005,Denzel Washington
3005,Mike McGlone
3005,Angelina Jolie
3005,Leland Orser
3006,Lindsay Crouse
3006,Al Pacino
3006,Debi Mazar
3006,Diane Venora
3006,Russell Crowe
3006,Christopher Plummer
3008,Sarah Polley
3008,Callum Keith Rennie
3008,David Cronenberg
3008,Don McKellar
3008,Tracy Wright
3008,Sandra Oh
3012,Buster Keaton
3012,Sally O'Neil
3012,Walter James
3013,Kathleen Kinmont
3013,Bruce Abbott
3013,Jeffrey Combs
3013,David Gale
3013,Fabiana Udenio
3014,George Coe
3014,Robert Christian
3014,Cicely Tyson
3014,Richard Pryor
3014,Cicely Tyson
3014,Richard Pryor
3014,Robert Christian
3014,George Coe
3015,Richard Widmark
3015,Michael Douglas
3015,Geneviève Bujold
3015,Elizabeth Ashley
3016,Leslie Nielsen
3016,Viveca Lindfors
3016,Carrie Nye
3016,Adrienne Barbeau
3018,Jeffrey Combs
3018,David Gale
3018,Barbara Crampton
3018,Bruce Abbott
3019,William S. Burroughs
3019,James LeGros
3019,Matt Dillon
3019,Kelly Lynch
3019,Heather Graham
3019,James Remar
3020,Barbara Hershey
3020,Tuesday Weld
3020,Rachel Ticotin
3020,Michael Douglas
3020,Frederic Forrest
3021,Sylvia Miles
3021,Cooper Huckabee
3021,Elizabeth Berridge
3021,Kevin Conway
3021,William Finley
3021,Largo Woodruff
3022,Marion Mack
3022,Marion Mack
3022,Buster Keaton
3022,Buster Keaton
3024,Barbara Steele
3024,Heather Menzies-Urich
3024,Dick Miller
3024,Keenan Wynn
3024,Bradford Dillman
3024,Belinda Balaski
3024,Heather Menzies
3024,Kevin McCarthy
3025,Jean Simmons
3025,George Peppard
3025,Dean Martin
3028,Natasha Pyne
3028,Richard Burton
3028,Elizabeth Taylor
3031,Linda Blair
3031,Leslie Nielsen
3031,Anthony Starke
3032,Charlton Heston
3032,Anthony Zerbe
3033,Joan Rivers
3033,Rick Moranis
3033,Dick Van Patten
3033,Mel Brooks
3033,John Candy
3034,Brian Bedford
3034,Phil Harris
3034,Terry-Thomas
3034,Peter Ustinov
3034,George Lindsey
3034,Pat Buttram
3034,Roger Miller
3034,Andy Devine
3035,Henry Fonda
3035,James Cagney
3035,Henry Fonda
3035,James Cagney
3035,Henry Fonda
3035,James Cagney
3036,Ron Perlman
3036,Everett McGill
3036,Ron Perlman
3036,Everett McGill
3037,Dustin Hoffman
3037,Faye Dunaway
3037,Chief Dan George
3037,Martin Balsam
3037,Richard Mulligan
3038,Andy Griffith
3038,Patricia Neal
3038,Lee Remick
3038,Walter Matthau
3038,Tony Franciosa
3040,Bill Murray
3040,Harvey Atkin
3040,Kristine DeBell
3040,Kate Lynch
3040,Kristine DeBell
3040,Kate Lynch
3040,Harvey Atkin
3040,Bill Murray
3041,Hamilton Camp
3041,John Larroquette
3041,Richard Mulligan
3041,Kim Richards
3041,Archie Hahn
3041,Misty Rowe
3042,Al Waxman
3042,Sally Kellerman
3043,Sarah Douglas
3043,Corey Feldman
3044,Kenneth Branagh
3044,Robin Williams
3044,Derek Jacobi
3044,Emma Thompson
3044,Hanna Schygulla
3045,Imelda Staunton
3045,Emma Thompson
3045,Kenneth Branagh
3045,Phyllida Law
3045,Alex Lowe
3045,Stephen Fry
3045,Hugh Laurie
3045,Tony Slattery
3045,Rita Rudner
3048,Chevy Chase
3048,Carrie Fisher
3049,Jack Hedley
3049,Karl Michael Vogler
3049,Roy Kinnear
3049,John Lennon
3049,Jack MacGowran
3049,Michael Crawford
3049,Lee Montague
3049,John Lennon
3049,Jack Hedley
3049,Roy Kinnear
3049,Karl Michael Vogler
3049,Michael Crawford
3049,Lee Montague
3049,Jack MacGowran
3049,John Lennon
3049,Jack Hedley
3049,Roy Kinnear
3049,Karl Michael Vogler
3049,Michael Crawford
3049,Lee Montague
3049,Jack MacGowran
3049,Michael Crawford
3049,Jack Hedley
3049,Karl Michael Vogler
3049,Roy Kinnear
3049,John Lennon
3049,Jack MacGowran
3049,Lee Montague
3050,Forest Whitaker
3050,Vanessa Williams
3050,Judd Nelson
3051,Shawn Hatosy
3051,Natalie Portman
3051,Bonnie Bedelia
3051,Susan Sarandon
3052,Linda Fiorentino
3052,Chris Rock
3052,Jason Lee
3052,Alan Rickman
3052,Salma Hayek
3052,Matt Damon
3052,Ben Affleck
3053,Pascal Greggory
3053,Timothy West
3053,Dustin Hoffman
3053,Vincent Cassel
3053,John Malkovich
3053,Tchéky Karyo
3053,Faye Dunaway
3053,Richard Ridings
3055,Arsinée Khanjian
3055,Elaine Cassidy
3055,Bob Hoskins
3055,Peter McDonald
3058,Boris Karloff
3058,Maris Wrixon
3061,Fred Astaire
3061,Walter Abel
3061,Bing Crosby
3061,Marjorie Reynolds
3061,Virginia Dale
3062,Gert Fröbe
3062,Gert Fröbe
3062,Gert Fröbe
3062,Kenneth More
3062,Kenneth More
3062,Kenneth More
3062,Eddie Albert
3062,Eddie Albert
3062,Eddie Albert
3062,Edmond O'Brien
3062,Edmond O'Brien
3062,Edmond O'Brien
3062,Irina Demick
3062,Irina Demick
3062,Irina Demick
3062,Sean Connery
3062,Sean Connery
3062,Sean Connery
3062,Richard Burton
3062,Richard Burton
3062,Richard Burton
3062,Richard Todd
3062,Richard Todd
3062,Richard Todd
3062,Curd Jürgens
3062,Curd Jürgens
3062,Curd Jürgens
3062,Peter Lawford
3062,Peter Lawford
3062,Peter Lawford
3062,STAFF FILM REPORT 66-12A
3062,Robert Mitchum
3062,STAFF FILM REPORT 66-12A
3062,Robert Mitchum
3062,STAFF FILM REPORT 66-12A
3062,Robert Mitchum
3062,Henry Fonda
3062,Henry Fonda
3062,Henry Fonda
3062,John Wayne
3062,STAFF FILM REPORT 66-28A
3062,John Wayne
3062,STAFF FILM REPORT 66-28A
3062,John Wayne
3062,STAFF FILM REPORT 66-28A
3063,Sara Gilbert
3063,Cheryl Ladd
3063,Tom Skerritt
3066,Tatsuya Mihashi
3066,Martin Balsam
3066,Jason Robards
3066,Eijirō Tōno
3066,James Whitmore
3066,Eijirō Tōno
3066,Joseph Cotten
3066,Takahiro Tamura
3066,James Whitmore
3066,Eijirō Tōno
3066,Joseph Cotten
3066,Takahiro Tamura
3066,Martin Balsam
3066,Tatsuya Mihashi
3066,Jason Robards
3066,Eijirō Tōno
3066,James Whitmore
3066,Eijirô Tono
3066,Joseph Cotten
3066,Takahiro Tamura
3066,Martin Balsam
3066,Tatsuya Mihashi
3066,Jason Robards
3066,Eijirô Tono
3066,Martin Balsam
3066,Tatsuya Mihashi
3066,Jason Robards
3066,Eijirô Tono
3066,James Whitmore
3066,Eijirô Tono
3066,Joseph Cotten
3066,Takahiro Tamura
3067,Chus Lampreave
3067,Fernando Guillén
3067,Loles León
3067,María Barranco
3067,Antonio Banderas
3067,Kiti Mánver
3067,Rossy de Palma
3067,Carmen Maura
3067,Julieta Serrano
3067,Ángel de Andrés López
3069,David Spielberg
3069,Jess Osuna
3069,Judith Lowry
3069,Joanne Woodward
3069,Nell Newman
3069,Richard Venture
3071,Andy García
3071,Edward James Olmos
3071,Lou Diamond Phillips
3071,Rosanna DeSoto
3072,Olympia Dukakis
3072,Vincent Gardenia
3072,Cher
3072,Nicolas Cage
3072,Danny Aiello
3073,Richard Burton
3073,Elizabeth Taylor
3073,Charles Bronson
3073,Eva Marie Saint
3078,Bebe Neuwirth
3078,Joe Mantegna
3078,Adrien Brody
3081,Christina Ricci
3081,Michael Gambon
3081,Casper Van Dien
3081,Johnny Depp
3082,Robert Carlyle
3082,Sophie Marceau
3082,Pierce Brosnan
3082,Denise Richards
3082,Robert Carlyle biography and credits
3082,Judi Dench
3082,Robbie Coltrane
3083,Fernando Fernán-Gómez
3083,Penélope Cruz
3083,Toni Cantó
3083,Candela Peña
3083,Eloy Azorín
3083,Rosa María Sardá
3083,Cecilia Roth
3083,Fernando Guillén
3083,Rosa Maria Sardà
3083,Marisa Paredes
3083,Antonia San Juan
3083,Fernando Fernán Gómez
3087,John Forsythe
3087,STAFF FILM REPORT 66-12A
3087,Alfre Woodard
3087,Karen Allen
3087,Bobcat Goldthwait
3087,Michael J. Pollard
3087,Carol Kane
3087,Robert Mitchum
3087,Bill Murray
3090,James Earl Jones
3090,Chris Cooper
3090,Mary McDonnell
3091,Tatsuya Nakadai
3093,Warren Beatty
3093,René Auberjonois
3093,Julie Christie
3094,Ben Kingsley
3094,Simon Callow
3094,Denholm Elliott
3094,Judy Parfitt
3094,Hugh Grant
3094,Billie Whitelaw
3094,James Wilby
3094,Barry Foster
3094,Phoebe Nicholls
3094,Rupert Graves
3097,James Stewart
3097,Frank Morgan
3097,Margaret Sullavan
3098,Robert Prosky
3098,Kim Basinger
3098,Wilford Brimley
3098,Glenn Close
3098,Robert Redford
3098,Barbara Hershey
3099,Jack Warden
3099,Julie Christie
3099,Goldie Hawn
3099,Tony Bill
3099,Warren Beatty
3100,Brenda Blethyn
3100,Tom Skerritt
3100,Brad Pitt
3100,Emily Lloyd
3101,Anne Archer
3101,Glenn Close
3101,Michael Douglas
3102,Glenn Close
3102,Robert Loggia
3103,Christiane Kubrick
3103,Jon Ronson
3104,Charles Grodin
3104,Robert De Niro
3104,Dennis Farina
3104,Yaphet Kotto
3104,John Ashton
3105,Robin Williams
3105,Penelope Ann Miller
3105,Max von Sydow
3105,John Heard
3105,Julie Kavner
3105,Robert De Niro
3105,John Heard
3105,Julie Kavner
3105,Robert De Niro
3105,Max von Sydow
3105,Penelope Ann Miller
3105,Robin Williams
3106,Sab Shimono
3106,Shizuko Hoshi
3106,Tamlyn Tomita
3107,Rebecca De Mornay
3107,Donald Sutherland
3107,Robert De Niro
3107,Jennifer Jason Leigh
3107,Kurt Russell
3107,William Baldwin
3107,Scott Glenn
3108,Robin Williams
3108,Mercedes Ruehl
3109,Sissy Spacek
3109,Scott Glenn
3109,Mel Gibson
3110,Leighton Meester
3110,Tim McGraw
3110,Garrett Hedlund
3110,Gwyneth Paltrow
3111,Lindsay Crouse
3111,Ed Harris
3111,John Malkovich
3111,Danny Glover
3111,Sally Field
3112,Anne Bancroft
3112,Sissy Spacek
3113,Kevin Pollak
3113,Arnold Schwarzenegger
3114,Tim Allen
3114,Tom Hanks
3115,Daphne Rubin-Vega
3115,Philip Seymour Hoffman
3115,Barry Miller
3115,Wilson Jermaine Heredia
3115,Robert De Niro
3117,Simon Baker
3117,Jim Caviezel
3117,Tobey Maguire
3117,Jewel
3117,Jonathan Rhys Meyers
3117,Tom Wilkinson
3117,Skeet Ulrich
3120,Joe Don Baker
3120,Victoria Rowell
3120,Kevin McCarthy
3120,Lane Smith
3120,Grant Shaud
3120,Eddie Murphy
3120,Sheryl Lee Ralph
3120,Charles S. Dutton
3125,Jason Isaacs
3125,Julianne Moore
3125,Ralph Fiennes
3125,Stephen Rea
3125,Ralph Fiennes
3125,Stephen Rea
3125,Julianne Moore
3125,Jason Isaacs
3126,Deborah Kerr
3126,Charles Goldner
3126,Stephen Murray
3126,Van Johnson
3126,Peter Cushing
3126,John Mills
3126,Nora Swinburne
3127,Kate Winslet
3127,Harvey Keitel
3129,Sean Penn
3129,Gretchen Mol
3129,Brian Markinson
3129,Uma Thurman
3129,Anthony LaPaglia
3129,Samantha Morton
3130,Morgan Freeman
3130,Tom Hanks
3130,Bruce Willis
3130,Melanie Griffith
3132,John Arledge
3132,Warner Baxter
3132,Una Merkel
3132,Janet Gaynor
3133,Howard Truesdale
3133,Kathleen Myers
3133,Buster Keaton
3135,Michael O'Keefe
3137,Gregory Peck
3137,David Niven
3137,Roger Moore
3137,Barbara Kellerman
3137,Roger Moore
3137,Trevor Howard
3137,David Niven
3137,Barbara Kellerman
3137,Gregory Peck
3137,Trevor Howard
3137,David Niven
3137,Trevor Howard
3137,Gregory Peck
3137,Barbara Kellerman
3137,Roger Moore
3138,John Shea
3138,Jodie Foster
3138,Mark Harmon
3138,Blair Brown
3138,Jonathan Silverman
3138,William McNamara
3141,Jack Nicholson
3141,The Actor …As Citizen
3141,Frederic Forrest
3141,Rubén Blades
3141,Madeleine Stowe
3141,Eli Wallach
3141,Harvey Keitel
3141,Meg Tilly
3141,David Keith
3143,Lee Marvin
3144,Doris Day
3144,Rod Taylor
3144,Dom DeLuise
3144,Arthur Godfrey
3146,Rob Schneider
3146,Arija Bareikis
3146,William Forsythe
3148,Kathy Baker
3148,Heavy D
3148,Kieran Culkin
3148,Tobey Maguire
3148,Paul Rudd
3148,Delroy Lindo
3148,Erykah Badu
3148,Kate Nelligan
3148,Michael Caine
3148,Jane Alexander
3150,Maggie Hadleigh-West
3151,Una Merkel
3151,Chester Morris
3152,Cybill Shepherd
3152,Timothy Bottoms
3152,Ben Johnson
3152,Ellen Burstyn
3155,Chow Yun-fat
3155,Bai Ling
3155,Jodie Foster
3156,Oliver Platt
3156,Wendy Crewson
3156,Sam Neill
3156,Embeth Davidtz
3156,Robin Williams
3157,Hugh Laurie
3157,Geena Davis
3157,Jonathan Lipnicki
3159,Itzhak Perlman
3159,Itzhak Perlman
3159,Angela Lansbury
3159,Itzhak Perlman
3159,Steve Martin
3159,Angela Lansbury
3159,Angela Lansbury
3159,James Levine
3159,James Earl Jones
3159,Steve Martin
3159,Steve Martin
3159,Quincy Jones
3159,James Levine
3159,Penn & Teller
3159,Bette Midler
3159,James Levine
3159,James Earl Jones
3159,James Earl Jones
3159,James Earl Jones
3159,Quincy Jones
3159,Quincy Jones
3159,Penn & Teller
3159,Bette Midler
3159,Quincy Jones
3159,Penn & Teller
3159,Itzhak Perlman
3159,Angela Lansbury
3159,Penn & Teller
3159,Steve Martin
3159,Bette Midler
3159,Bette Midler
3159,James Levine
3160,Jason Robards
3160,Julianne Moore
3160,Jeremy Blackman
3160,Tom Cruise
3160,Philip Seymour Hoffman
3160,Alfred Molina
3160,William H. Macy
3160,John C. Reilly
3160,Melora Walters
3160,Ricky Jay
3161,Harriet Walter
3161,Toby Stephens
3161,Liv Tyler
3161,Alun Armstrong
3161,Ralph Fiennes
3161,Irene Worth
3161,Martin Donovan
3161,Lena Headey
3162,Liam Waite
3162,Nick Nolte
3162,Catherine Keener
3162,Sharon Stone
3163,Dorothy Atkinson
3163,James Broadbent
3163,Eleanor David
3163,Allan Corduner
3163,Shirley Henderson
3163,Timothy Spall
3163,Lesley Manville
3164,Kyle Schmid
3164,Kaley Cuoco
3164,Robert Ri'chard
3168,Karen Black
3168,Peter Fonda
3168,Dennis Hopper
3168,Jack Nicholson
3169,Sean Penn
3173,John C. McGinley
3173,Aaron Eckhart
3173,Charlton Heston
3173,Matthew Modine
3173,Jamie Foxx
3173,Al Pacino
3173,Ann-Margret
3173,Cameron Diaz
3173,LL Cool J
3173,James Woods
3174,Courtney Love
3174,Jim Carrey
3174,Danny DeVito
3175,Sam Rockwell
3175,Tim Allen
3175,Alan Rickman
3175,Sigourney Weaver
3176,James Rebhorn
3176,Matt Damon
3176,Gwyneth Paltrow
3176,Philip Seymour Hoffman
3176,Cate Blanchett
3176,Sergio Rubini
3176,Jude Law
3176,Jack Davenport
3177,Ice Cube
3177,John Witherspoon
3177,Mike Epps
3177,Tom Lister Jr.
3177,Tamala Jones
3178,Harris Yulin
3178,John Hannah
3178,Deborah Kara Unger
3178,Denzel Washington
3178,David Paymer
3178,Vicellous Reon Shannon
3178,Liev Schreiber
3179,Robert Carlyle biography and credits
3179,Robert Carlyle
3179,Emily Watson
3180,Antonio Banderas
3180,Woody Harrelson
3180,Lucy Liu
3180,Tom Sizemore
3181,Anthony Hopkins
3181,Matthew Rhys
3181,Jessica Lange
3181,Laura Fraser
3181,Alan Cumming
3181,Colm Feore
3181,Jonathan Rhys Meyers
3181,James Frain
3183,Anne Heche
3183,Ed Harris
3183,Armin Mueller-Stahl
3185,Rick Yune
3185,James Rebhorn
3185,Max von Sydow
3185,Sam Shepard
3185,Ethan Hawke
3185,Youki Kudoh
3185,Richard Jenkins
3186,Jared Leto
3186,Elisabeth Moss
3186,Clea DuVall
3186,Brittany Murphy
3186,Vanessa Redgrave
3186,Whoopi Goldberg
3186,Jeffrey Tambor
3186,Winona Ryder
3186,Angelina Jolie
3189,Kevin Bacon
3189,Diane Lane
3189,Frankie Muniz
3190,Angela Bassett
3190,Wilson Cruz
3190,James Spader
3190,Peter Facinelli
3190,Lou Diamond Phillips
3190,Robert Forster
3190,James Spader
3190,Wilson Cruz
3190,Peter Facinelli
3190,Lou Diamond Phillips
3190,Peter Facinelli
3190,Lou Diamond Phillips
3190,Robert Forster
3190,Angela Bassett
3190,Wilson Cruz
3190,Angela Bassett
3190,James Spader
3190,Robert Forster
3196,Otto Preminger
3196,William Holden
3197,Sean Connery
3197,Mark Harmon
3197,Jack Warden
3197,Meg Ryan
3199,Frank Sinatra
3199,Kim Novak
3199,Rita Hayworth
3203,Sam Neill
3203,Nicole Kidman
3204,Gregory Peck
3210,Brian Backer
3210,Sean Penn
3210,Phoebe Cates
3210,Jennifer Jason Leigh
3210,Robert Romanus
3210,Judge Reinhold
3210,Ray Walston
3211,Sam Neill
3211,Meryl Streep
3214,Alexandra Paul
3214,Kevin Costner
3214,David Marshall Grant
3215,Oskar Werner
3215,Malcolm McDowell
3215,Max von Sydow
3215,Lynne Frederick
3215,Faye Dunaway
3215,James Mason
3218,James Lyons
3219,Laurie Metcalf
3219,Melanie Griffith
3219,Michael Keaton
3219,Matthew Modine
3221,Janet Suzman
3221,Anthony Higgins
3221,Hugh Fraser
3221,Anne-Louise Lambert
3221,Hugh Fraser
3221,Anne-Louise Lambert
3221,Anthony Higgins
3221,Janet Suzman
3222,Plácido Domingo
3223,Frances Barber
3223,Frances Barber
3223,Frances Barber
3223,Frances Barber
3223,Frances Barber
3223,Frances Barber
3223,Frances Barber
3223,Frances Barber
3223,Andréa Ferréol
3223,Andréa Ferréol
3223,Andréa Ferréol
3223,Andréa Ferréol
3223,Andréa Ferréol
3223,Andréa Ferréol
3223,Andréa Ferréol
3223,Andréa Ferréol
3223,Brian Deacon
3223,Brian Deacon
3223,Brian Deacon
3223,Brian Deacon
3223,Brian Deacon
3223,Brian Deacon
3223,Brian Deacon
3223,Brian Deacon
3223,Eric Deacon
3223,Eric Deacon
3223,Eric Deacon
3223,Eric Deacon
3223,Eric Deacon
3223,Eric Deacon
3223,Eric Deacon
3223,Eric Deacon
3223,Joss Ackland
3223,Joss Ackland
3223,Joss Ackland
3223,Joss Ackland
3223,Joss Ackland
3223,Joss Ackland
3223,Joss Ackland
3223,Joss Ackland
3229,Anthony Steel
3229,Gary Merrill
3229,Emlyn Williams CBE
3229,Barbara Murray
3229,Emlyn Williams
3229,Bette Davis
3230,Maximilian Schell
3230,Mary Tamm
3230,Jon Voight
3230,Maria Schell
3231,Buster Keaton
3231,Buster Keaton
3232,Buster Keaton
3236,Don Johnson
3236,Dick Van Patten
3236,Pat Quinn
3238,k.d. lang
3238,Ashley Judd
3238,Geneviève Bujold
3238,Ewan McGregor
3238,Jason Priestley
3239,Stockard Channing
3239,Nathan Lane
3239,David Hyde Pierce
3239,Bette Midler
3239,Stockard Channing
3239,John Cleese
3239,Bette Midler
3239,Stockard Channing
3239,Nathan Lane
3239,David Hyde Pierce
3239,Nathan Lane
3239,John Cleese
3239,Bette Midler
3239,John Cleese
3239,Stockard Channing
3239,Bette Midler
3239,David Hyde Pierce
3239,Nathan Lane
3239,John Cleese
3239,David Hyde Pierce
3239,Nathan Lane
3239,Stockard Channing
3239,Bette Midler
3239,David Hyde Pierce
3239,John Cleese
3240,Frances Fisher
3240,David Rasche
3240,Chris Langham
3240,Mary McCormack
3240,Craig Ferguson
3243,Richard Masur
3243,Pauly Shore
3243,Sean Astin
3243,Mariette Hartley
3243,Brendan Fraser
3244,Richard Dreyfuss
3244,Quinn Cummings
3244,Marsha Mason
3246,Denzel Washington
3246,Spike Lee
3246,Delroy Lindo
3246,Angela Bassett
3246,Albert Hall
3247,Harvey Keitel
3247,Maggie Smith
3247,Whoopi Goldberg
3248,James Coburn
3248,Maggie Smith
3248,Whoopi Goldberg
3249,Lois Weber
3249,Phillips Smalley
3249,Priscilla Dean
3249,Wedgwood Nowell
3249,Evelyn Selbie
3249,Priscilla Dean
3249,Phillips Smalley
3249,Lois Weber
3249,Wedgwood Nowell
3249,Evelyn Selbie
3251,Anne Bancroft
3251,Jane Fonda
3251,Meg Tilly
3252,Al Pacino
3253,Rob Lowe
3253,Mike Myers
3253,Tia Carrere
3255,Geena Davis
3255,Lori Petty
3255,Tom Hanks
3255,Madonna
3255,Jon Lovitz
3255,Garry Marshall
3256,James Earl Jones
3256,Anne Archer
3256,Harrison Ford
3256,Thora Birch
3256,James Fox
3257,Mithra Kurian
3257,Thiagarajan
3258,Isabella Rossellini
3258,Meryl Streep
3258,Goldie Hawn
3258,Bruce Willis
3259,Nicole Kidman
3259,Tom Cruise
3260,James Wilby
3260,Helena Bonham Carter
3260,Prunella Scales
3260,Anthony Hopkins
3260,Vanessa Redgrave
3260,Samuel West
3260,Emma Thompson
3260,Jemma Redgrave
3261,Jim True-Frost
3261,Sheila Kelley
3261,Campbell Scott
3261,Matt Dillon
3261,Kyra Sedgwick
3262,Chris Isaak
3262,David Bowie
3262,Kyle MacLachlan
3262,Moira Kelly
3262,Kyle MacLachlan
3262,David Bowie
3262,Moira Kelly
3262,Chris Isaak
3262,David Bowie
3262,Kyle MacLachlan
3262,Moira Kelly
3262,Chris Isaak
3263,Wesley Snipes
3263,Rosie Perez
3263,Woody Harrelson
3264,Kristy Swanson
3264,Donald Sutherland
3264,Luke Perry
3264,Paul Reubens
3264,Rutger Hauer
3265,Philip Chan
3265,Teresa Mo
3265,Tony Leung Chiu-wai
3265,Chow Yun-fat
3265,Philip Kwok
3265,Anthony Wong
3267,Carlos Gallardo
3268,Roger Rees
3268,Estelle Getty
3268,JoBeth Williams
3268,Sylvester Stallone
3269,Isabel Glasser
3269,Elijah Wood
3269,George Wendt
3269,Mel Gibson
3269,Jamie Lee Curtis
3271,Gary Sinise
3271,Casey Siemaszko
3271,John Malkovich
3272,Harvey Keitel
3272,Paul Hipp
3272,Frankie Thorn
3272,Victor Argo
3272,Paul Calderón
3273,David Arquette
3273,Scott Foley
3273,Neve Campbell
3273,Jenny McCarthy
3273,Parker Posey
3273,Emily Mortimer
3273,Lance Henriksen
3274,Peter Friedman
3274,Jennifer Jason Leigh
3274,Steven Weber
3275,Clifton Collins Jr.
3275,Judd Nelson
3275,Bob Marley
3275,David Ferry
3275,Billy Connolly
3275,Peter Fonda
3275,Norman Reedus
3275,Julie Benz
3275,Sean Patrick Flanery
3279,Daniel Magder
3279,Stone Cold Steve Austin
3283,Katherine Cassavetes
3283,Gena Rowlands
3283,Timothy Carey
3283,Val Avery
3283,Seymour Cassel
3283,John Cassavetes
3284,Joanne Woodward
3284,Jack Gilford
3284,George C. Scott
3284,Rue McClanahan
3285,Leonardo DiCaprio
3285,Leonardo DiCaprio
3285,Robert Carlyle
3285,Virginie Ledoyen
3285,Virginie Ledoyen
3285,Robert Carlyle
3285,Tilda Swinton
3285,Robert Carlyle biography and credits
3285,Leonardo DiCaprio
3285,Tilda Swinton
3285,Tilda Swinton
3285,Robert Carlyle
3285,Robert Carlyle biography and credits
3285,Virginie Ledoyen
3285,Robert Carlyle
3285,Robert Carlyle biography and credits
3285,Robert Carlyle biography and credits
3285,Robert Carlyle
3285,Leonardo DiCaprio
3285,Tilda Swinton
3285,Tilda Swinton
3285,Robert Carlyle biography and credits
3285,Virginie Ledoyen
3285,Robert Carlyle
3285,Leonardo DiCaprio
3285,Leonardo DiCaprio
3285,Tilda Swinton
3285,Virginie Ledoyen
3285,Virginie Ledoyen
3285,Robert Carlyle biography and credits
3286,Chevy Chase
3286,Mark Webber
3287,Ken Sansom
3287,Peter Cullen
3287,John Fiedler
3287,Andre Stojka
3287,Jim Cummings
3287,Kath Soucie
3287,John Hurt
3287,Tom Attenborough
3287,Nikita Hopkins
3288,Joanna David
3288,Florence Ezekiel Nadira
3288,Greta Scacchi
3288,Surekha Sikri
3288,Madhur Jaffrey
3288,Neena Gupta
3288,Gemma Jones
3288,Florence Ezekiel Nadira
3288,James Wilby
3288,Madhur Jaffrey
3288,Surekha Sikri
3288,Greta Scacchi
3288,Nadira
3288,Joanna David
3288,Nadira
3288,James Wilby
3288,Gemma Jones
3288,Neena Gupta
3293,Francesca Faridany
3293,Tilda Swinton
3293,Karen Black
3293,Timothy Leary
3293,John Perry Barlow
3294,R. Bolla
3294,Robert Kerman
3294,R Bolla
3295,Bruce Jones
3296,Dana Eskelson
3296,Christian Payton
3296,Sidney Poitier
3299,Lisa Kudrow
3299,Walter Matthau
3299,Diane Keaton
3299,Meg Ryan
3299,Adam Arkin
3300,Keith David
3300,Vin Diesel
3301,Bruce Willis
3301,Matthew Perry
3301,Kevin Pollak
3301,Michael Clarke Duncan
3301,Natasha Tonya Henstridge
3302,Charlotte Coleman
3302,Rosalind Ayres
3302,Charles Kay
3302,Roger Sloman
3304,Richard Pryor
3304,Harvey Keitel
3304,Yaphet Kotto
3306,Florence Rice
3306,Eve Arden
